game,source_row_key,cardmarket_product_id,cardmarket_name_raw,raw_match,parser,parser_version,confidence
digimon,f5c9af2891c734a6c1834bcd937fb0b9d7159b215e5d80749177ad7df09c198f,620744,Impmon,BT6-068,digimon_catalogue_name,1.0.0,candidate_only
digimon,f6157988810cff1342b96d8c38ff2312fcb3a062c4a7f545bf8b5a5b243ff297,777516,Imperialdramon: Paladin Mode Ace,BT17-077,digimon_catalogue_name,1.0.0,candidate_only
digimon,f6bad4ee8c50a49b23ad5d26a63508e61a6b5afacae13263a325a710184f9c5a,872829,Greymon,AD1-001,digimon_catalogue_name,1.0.0,candidate_only
digimon,f6caf939cdfe11acb62990756f1cead3629b33cb1c3df60485cca1eda970af9c,801890,Arisa Kinosaki,P-136,digimon_catalogue_name,1.0.0,candidate_only
digimon,f6e1a47d8eb3e4862166110cc27c13feedc9c0fbd26c540794976efa1dd31101,670093,Dorugamon,BT7-062,digimon_catalogue_name,1.0.0,candidate_only
digimon,f76f75cab4713cb0438e4906fb75d48b60ffe6abb8b21d2c890e4df08e9f1bf2,650024,Analog Youth,EX1-066,digimon_catalogue_name,1.0.0,candidate_only
digimon,f8288196b8d9b003ffc71f0b1ac4e13220921908574c410c96828a35f5f9ca36,851868,Mastemon,BT23-102,digimon_catalogue_name,1.0.0,candidate_only
digimon,f82cc856424d933c738b06db98ab9113cd8e197250782204557eb657f37bdc78,786236,Susanoomon,BT7-112,digimon_catalogue_name,1.0.0,candidate_only
digimon,f87604150deda34b0772ba7229cc1eaf092459c0e0c218df193a51abf3b6b9d3,734526,Blue Memory Boost!,P-036,digimon_catalogue_name,1.0.0,candidate_only
digimon,f89e67b95cd86566f88a08d5e286c46e4d8984c4f29ba20725af50c329b9fb8c,786228,Vortex Resonance,EX7-074,digimon_catalogue_name,1.0.0,candidate_only
digimon,f8bcbabaf116f5a61899b017988dda98bd8e2bf9dc5f9f83120da48f1baaee44,756197,Helloogarmon,BT14-078,digimon_catalogue_name,1.0.0,candidate_only
digimon,f8f990477e53bdbd670d2dc299360a1f31a7e9e8f13b23279ae1c6df3f54468d,760079,Rapidmon,ST17-06,digimon_catalogue_name,1.0.0,candidate_only
digimon,f955c2606cf81fcbda042aeb2261b13e843febf99b765667d603591f31ca1fdc,806229,Invisimon,BT20-055,digimon_catalogue_name,1.0.0,candidate_only
digimon,f9e29a6d6a64a3c8a0b7456b3bdff9e5d07991bd6c882f0c9f04aad2dffa1260,764404,Magnamon,BT13-040,digimon_catalogue_name,1.0.0,candidate_only
digimon,f9fe68b408d8c83b89ce55131a3231b381a99b107dc2fa7962688e7e8ad30bfd,790567,Royal Knights of the Purge,BT13-110,digimon_catalogue_name,1.0.0,candidate_only
digimon,fa5db90fd764af6b1685adb7e43788b76d9159989332e14e50e5bc79c24025d5,665439,Viximon,EX2-003,digimon_catalogue_name,1.0.0,candidate_only
digimon,fadd4d8ac8c4968db858a48eda67f6b3a2c298562d96370e929b2ebd9f9ed6f0,803497,HerculesKabuterimon Ace,EX8-044,digimon_catalogue_name,1.0.0,candidate_only
digimon,fb0ae7041f821ef3b0b56a368e92ce1e1057d30685acef862558f1050fdf9ab2,755688,Garudamon Ace,BT15-014,digimon_catalogue_name,1.0.0,candidate_only
digimon,fb684ec01dd192e8735b6acf3679377b1c8067081635c34ff65cf8a74d988be7,694938,Rina Shinomiya,BT11-112,digimon_catalogue_name,1.0.0,candidate_only
digimon,fbb69c623219a044e2bf650b733e39e39addf72b57d9d946294363fa1e2f6218,793701,Velgrmon,BT18-079,digimon_catalogue_name,1.0.0,candidate_only
digimon,fbc8986210666dbb9f9d3eab6a0b7d18df123bd0e4a2853658ef399231aac832,744174,Satsuki Tamahime,BT14-086,digimon_catalogue_name,1.0.0,candidate_only
digimon,fc4c8bf318ab89024bacf53f676ac98db56730ff36dcfaa8e22e893f09d008e7,669308,Omnimon: Merciful Mode,BT9-083,digimon_catalogue_name,1.0.0,candidate_only
digimon,fce73a18e0ec1e5c25da1b4d08b71cf006305fdfad838d1d239774c1274fa31c,650384,WarGreymon,ST1-11,digimon_catalogue_name,1.0.0,candidate_only
digimon,fce8741f755ffad0dc0a23df2591638bb809b8aeb6bcefb9421fb3d46b6ed719,663523,Growlmon,ST7-05,digimon_catalogue_name,1.0.0,candidate_only
digimon,fcef4e7eaba501e928f0429c9304a1e31e5a2ba552dde72b92af9ec567ea790e,864259,In-Between Theater,BT24-100,digimon_catalogue_name,1.0.0,candidate_only
digimon,fd3ab8c50a19a28ee49b98b0d84a59e98b408e172c1ad03a25f4b4f534887b15,696440,LadyDevimon,BT11-083,digimon_catalogue_name,1.0.0,candidate_only
digimon,fda84309de358e095f80b91140209bb69e0cf9cec842a1696fb25b1073424089,871027,Ryugumon,EX11-018,digimon_catalogue_name,1.0.0,candidate_only
digimon,fe2de23dc8e03f22da859a585ca151173e15249e4cbf0da05e04bb2b29e48dc3,793689,ShadowSeraphimon Ace,BT18-071,digimon_catalogue_name,1.0.0,candidate_only
digimon,ff409a039f9fdc0c1553bc5de207d0a917dca48932d9f63fa68ee27d6acfc97d,807838,MetalGarurumon,BT15-101,digimon_catalogue_name,1.0.0,candidate_only
digimon,ff7ce32ab4e60e399b24c85bbbfe428ef48d3a8833b2c61821d17761c84f65b4,722637,Craniamon,BT13-077,digimon_catalogue_name,1.0.0,candidate_only
dragonballsuper,17b662631afacf7c2e83980e6d9664e16efb48d2732473c5d32807313d21d089,679417,Vegeta,P-433,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,20285ba4e701abfc9fadd69cf3c87bcb6fcf549c5e08dd4643b3a29eb375df72,883641,Energy Marker,E-111 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,2109359e39b5e22506a35eb882efe01a8d26e0189214734118fe0846828d01d0,883647,Energy Marker,E-114 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,2f91c06683fdecb29f3d11eb063c3bd72049ec5c7ebcf42e5464baf39370f6cb,850079,Energy Marker,M-11 Premium Anniversary Box,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,3027e14d5678554d60983eca98b791970c0e038a78216bde8b92d5ce19184348,883646,Energy Marker,E-114 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,3915d9059fa176cfa8d86738ce73d2fd9786f5bf578b2af6147b1fc79700ebe6,883648,Energy Marker,E-115 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,438087c3195d8397cc153832bb03c86f6fcb268b43418b7aea1bbd7c96c1d216,883644,Energy Marker,E-113 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,43f9ba9620a36bc44e99a706edfa92cb140fee74c7cf956f194e0df91df93339,883646,Energy Marker,E-114 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,44ab037f07276400ef02388d07455558e6bf415c5a4f4a468ca4835d0ca2a832,773876,Energy Marker,E02-04,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,496cef9be138e257e99342e7597176fa51845af920f990ac3d04f8cc532ab9fe,874446,Energy Marker,M-31,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,4e5c5afebd385146daae0a6ffd084aad767f147069ee65d47ccb73ace77bcee1,850090,Energy Marker,M-17 Prismatic Clash,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,50e46d543279065ac02174533207aa80f542c0d60ba92c61c3264148495efda2,883650,Energy Marker,E-115 Championship 26-27 Wave1,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,57d55681ed555abec9d56e3406801b9b60a150224d09383fa4d451e4cfb7d177,874442,Energy Marker,M-29,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,5ab1233d8158ec93ff7cb4f4bb603edfb3ad6bb478c3a68676f06d6dd1d78fe6,773872,Energy Marker,E02-02,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,5c853d4e8460b2862e27c12ef9a1d4e3155123571be8fc36610fff4ac4867bc4,818621,Tien Shinhan,BT25-006,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,5edcc6376fc5e852ea88e087835c3fa4556dd31f76ed7422c453f8951ca8fac9,850094,Energy Marker,M-19 Prismatic Clash,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,61798bceb9ddbe1d6527ad050228d65df1e32bf6d9772d4e2351fde12f2dbbaf,867209,Energy Marker,M-38,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,620186c1ceb04854f9c250207e9f24cd86bfeb4dbfba3f3d320085905fe43b8a,874440,Energy Marker,M-28,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,63b4dc7d177a35cf77a505896f49767b3457c70027db8338ad63a414d0385f08,883649,Energy Marker,E-115 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,65d82a14a1e9b0e437c731c1bc892b05991d22eeafa36d7027e222573eaf3c50,850078,Energy Marker,M-10 Premium Anniversary Box,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,6f79c3354c4d804a55b2872a91e3823b049829e61bde67219e7790bb0129d4fd,883645,Energy Marker,E-113 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,72ff10e0b7449189b9dfe78f5e172a76d431ca801dd082a850fa67ff27818363,883643,Energy Marker,E-112 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,78a324dbd3cf1b67f70c58ef58593e360ac90794c88b77f41f282915a4b61099,853522,Energy Marker,M-35 Gogeta,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,7a967c54269b51c79a92970f7f58caccfe491f4085b70667593ac5dc991436bb,867208,Energy Marker,M-37,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,7b7b90403ff246a7a44dd0c1b388a8114a47dcd5686ea137048f44c4e770fe5a,867206,Energy Marker,M-36,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,7be93d6a7508a7737b71f93a4bc02ffcb8dbb5256fd663bdb1b27bebb299dc89,883649,Energy Marker,E-115 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,82a1d7ba7e54346320b4d8b7565f9232b6bd9626d704b86b77a42957594dd3c8,679417,Vegeta,P-433,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,8a63eb229ec599dedba2d818270da681cd9a57dc3a7cca951cab4396bce84d84,883645,Energy Marker,E-113 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,8e921c46b8d99813ac355036cb37dbfd72eafd0d9c7dca18f9e2bb1105ad12ff,850092,Energy Marker,M-18 Prismatic Clash,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,942a0b8de517fb358fb76ea7bfb1eb58ddade09d77286d240a8f2fa46626ef66,867213,Energy Marker,M-42,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,9bde8057e5712d315319b6a27e8d8c994f295885a9c51cf47f2ab95b70c6e82f,762031,SS3 Son Goku,BT24-033,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,9d88c2a5a399e9bf8189f8a7b605c820d1e57226615785dcd8b45d90b6a1ebfc,773874,Energy Marker,E02-03,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,a5c732b18d07ab38fbac5edda249afd922191ed3fb9ce492bb3ff86fb1af96d7,867212,Energy Marker,M-41,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,a9622ba978ca484b13ae25438c976a7b8a7c8158e6562a5c0ed17c9e51b9eae3,867211,Energy Marker,M-40,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,af87e55131e309fb7a15b662a1f84a121b670ba1629e29e21b9862ba75effd2f,874448,Energy Marker,M-32,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,b18734e89ad5996aebbd3ee54f4d6d111d6f226d67f69c8f345a2420252e8fce,850077,Energy Marker,M-09 Premium Anniversary Box,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,b366645248229a8d565b3e7fb601f8193a70af94fa978bdf6b2d159657a617fc,798974,Energy Marker,2024-2025 Finals,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,b7665ef4342eb46b24b318f1fe3d760ca24ec6bfeca070c1a15f1bb7303ed4c0,874432,Energy Marker,M-24,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,ba05a9552b586e548f5e06c7a5f431a23671d0a9239d1797c18c04f62bc00d55,762431,Vegeta,BT24-119,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,ba85e2e9402deea52b1b126c2aaeea4ba29e28ae78227829f07f5d5d764a869d,850082,Energy Marker,M-13 Premium Anniversary Box,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,bc90e0c604e985e8242dd22191b4cbef4600d809ff5e27ed65915b2253f97a03,867206,Energy Marker,M-36,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,c19840a0da12f18be0b5e043b4a3a5884f37513af2ae10b0d5f5c5c8ce0d545c,850090,Energy Marker,M-17 Prismatic Clash,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,c3439254288d330f9e2706130ad62506817e5b3813f7745951642197aec1b6ad,850094,Energy Marker,M-19 Prismatic Clash,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,c45c4fe211cb73b70ad95c4f09e674301d96e914a81e152d82903bc01a49956b,874444,Energy Marker,M-30,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,c87f5a77521c150a4f0a3569aa09ce3f754247b8809554e366f7f4808e5e5d87,883643,Energy Marker,E-112 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,d03b6348268d33724fd393b410b78e36ad106cf36aa6664326069bfc9cdb6775,850081,Energy Marker,M-12 Premium Anniversary Box,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,d3d0b9b6405ecf20b3728b85f23553ae1aa8553565c13ee2bb1d4abbb79a765d,874450,Energy Marker,M-33,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,d7e79cf00a3840c6d3a8696ad6d81aa1a13a717f0170866f492c597f598d15da,867210,Energy Marker,M-39,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,db6af3b76e0481ae72240cc507ab57c3405d3735c31b401646e6e32e60bf954c,874434,Energy Marker,M-25,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,dd7ccdededccd0e33cbd51c22f87c6976fe46a8a0142c81fba29f871f16248bc,773870,Energy Marker,E02-01,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,e2b990cc9586705aa8149c3311665a457f618c51a13492d3d3d969b2e20235cc,850098,Energy Marker,M-22 Prismatic Clash,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,ef64e470c153085f1ac2e301a2a42a140c67f23fbd3ac7fd9fb2eec5158b2b52,874438,Energy Marker,M-27,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,f4d12a80e9d16ea37cbd9ea57e0e0ae0caddca19884a61b631fbc6bbf25cb011,850080,Energy Marker,M-11 Premium Anniversary Box,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,f4f5223b0c98f486310d52aba648e5790d886d02d74d1f1e7b74e9460927f312,850096,Energy Marker,M-21 Prismatic Clash,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,f52bffe45e22098f4c7a279027c086931197cc432b0b991172e2e9cced4ba753,874436,Energy Marker,M-26,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,f7ec99d805bce2b1c8d0c543ecf18378576ac2510828c90e0e3869287ba8a2e5,858774,Energy Marker,M-20 Prismatic Clash,dragonballsuper_catalogue_name,1.0.0,candidate_only
dragonballsuper,f83ec9f41d95bdedd1f33467d1a957cb0b9715ec6bb0119f99818286f98dd86e,883647,Energy Marker,E-114 Energy Marker Pack 09,dragonballsuper_catalogue_name,1.0.0,candidate_only
magic,00aa33c3fef5829bb9cefa597a926f8bcecc0f501336745bb109a254a4d4e1d0,15577,Zombie Token,91,magic_catalogue_name,1.0.0,candidate_only
magic,0330b92cebdd30ad98520987adc89a0fa9a7e2de01f97b53412197a89aedddc5,18161,Zombie Token,4,magic_catalogue_name,1.0.0,candidate_only
magic,0689560841831b3b48f9d5530bf8c393728965f1300218dc88707e97ea1f80d7,687438,Human Wizard Token,Blue 1/1,magic_catalogue_name,1.0.0,candidate_only
magic,08cb997c029e9ee0b2309e570296f0e55e7eb356d77e1c621bbcd038f0043917,727921,Monk Token,White 1/1 Prowess,magic_catalogue_name,1.0.0,candidate_only
magic,09b341843b87491b738ea923d1610ce7f2bd7b204957669a1a42e6f377aa55d2,250424,Elephant Token,Green 3/3,magic_catalogue_name,1.0.0,candidate_only
magic,1a3b2ed49e86d970d7318f7113f11ef1d7031ac444bbe06133b0cf821c11efcc,282202,Angel Token,White 4/4,magic_catalogue_name,1.0.0,candidate_only
magic,1d91ee5b453d55ac835368d2dc3a47a12ff51948588b5be9fcc4820104bc1efa,250417,Bear Token,Green 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,1fbcbf5bf39c486365eee73c818fb41b312e068273608a9d5cc823a13a0a6e9f,679565,Dragon Token,4,magic_catalogue_name,1.0.0,candidate_only
magic,247475f348d03c06e7baeea2bef53f18efdb5aced72bb0d6e04de5a1df6f11c5,727927,Vampire Token,7,magic_catalogue_name,1.0.0,candidate_only
magic,25da4b8e116e39903d54a7ff784dcae4952fd412bcc71b9f148b101aa44354e6,250422,Angel Token,White 4/4,magic_catalogue_name,1.0.0,candidate_only
magic,260cde6b76d0182638ef402b1735d5f73dd7607c8e6af731e04d2adf88893798,729292,Soldier Token,2,magic_catalogue_name,1.0.0,candidate_only
magic,275a4c286a84bd25148bd5032497407b7f63599520dd3a1f52ab3b101222c456,269240,Cat Token,White 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,2c270122c2443a9ac57d82f12a9c8aa603db7322013c94017fbdb72343b2781c,18163,Soldier Token,8,magic_catalogue_name,1.0.0,candidate_only
magic,32685e09f247ac4337557f633da56e742ede95f3d87350577eff50946f6c8e77,368867,Sliver Token,Colorless 1/1,magic_catalogue_name,1.0.0,candidate_only
magic,37b54599fcdea6dce77c6c8b3a4236056be79ce9533dd46c7fa2d858de9ec012,703091,Cat Token,1,magic_catalogue_name,1.0.0,candidate_only
magic,3d81b51dc4d482ffa2a3a9c82599f40bce608d86f986b88099cece8c49567db1,269764,Angel Token,White 4/4,magic_catalogue_name,1.0.0,candidate_only
magic,459d02ea49d77666895863f8eb7136bab770522a1308d19ab6172c118de7c8dd,727924,Zombie Token,Black 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,47220dc12b534ab7dafa533f49624d5730ddfcb24b2b64d8fca55815786eff13,18160,Wurm Token,6,magic_catalogue_name,1.0.0,candidate_only
magic,485595002d2c435637ae18f74ab23e65d4db03720c14e3e06c6e62bcf422504e,703095,Phyrexian Mite Token,3,magic_catalogue_name,1.0.0,candidate_only
magic,48e30e42f93177dbb3bc094dba44bfc2fbd484858f47a28e1645b07195cf46f3,729300,Zombie Token,4,magic_catalogue_name,1.0.0,candidate_only
magic,4f808af0afcaca7f84ef75d35a53950f773d8b6c1dafaf07469fb6954f320c27,748156,Goblin Token,4,magic_catalogue_name,1.0.0,candidate_only
magic,52c7a857e4dea62d9c0201a64c369fcb5a9fdc3c58366c78593743c165b9dd72,269286,Bird Token,Blue 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,5a1129dfa9d3263d829ffbadb1e60bc6469767b6db5a2c6e8b6eacaf0173f3ee,250421,Wurm Token,Green 6/6,magic_catalogue_name,1.0.0,candidate_only
magic,5f89adf06378076c6a4b682b2eca695cba0573b8f899f8fb758c7b3e39244048,727924,Zombie Token,Black 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,61203a7cd04d85b4527c78c6f4c8fbd0385dd12b85efa73dc4cc21fbb04968f9,656845,Zombie Token,Black 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,61fb3887976016e0810a2b05236855ce8c824b86a27d4fe7faa2b2f3fe637f0b,18153,Spirit Token,5,magic_catalogue_name,1.0.0,candidate_only
magic,6568eaf3afb0736dd8a10b92ae5e26b9746f3ce8827d94ae6a23617602a7b2fb,866328,Construct Token,Artifact 0/0,magic_catalogue_name,1.0.0,candidate_only
magic,6568eb4d5513a4ca975c436fabbf7d04f925aefeadfdf65d4e8cbb0334fb48d7,269210,Zombie Token,Black 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,6797c41b61e978d0b4c2b38b7ba0db2c126f62de794eb3501554feb530ecc01b,703094,Samurai Token,6,magic_catalogue_name,1.0.0,candidate_only
magic,6d697a5cbd5c179a8aefc32e1518a7556cd2c735bfb4c4d73fcd0caafea3ac0e,18159,Squirrel Token,3,magic_catalogue_name,1.0.0,candidate_only
magic,6dc25b321a8ffd78d761a463dd161cf8dee620025f78d9fd25b38b38b99de2af,727930,Phyrexian Saproling Token,10,magic_catalogue_name,1.0.0,candidate_only
magic,6fd23eaa8600229f736841cf5a6228228891dd5d70381257274c96f5f6fdefa7,269803,Soldier Token,White 1/1,magic_catalogue_name,1.0.0,candidate_only
magic,745febc06e95f5086f860940b9e4ce564d227c89da438b4b6c02035386d3a788,679563,Bird Token,Blue 1/1,magic_catalogue_name,1.0.0,candidate_only
magic,750b32074bb62261bf5720115769dca73e9529853db6ff744766b5ce48e194cb,18150,Elephant Token,5,magic_catalogue_name,1.0.0,candidate_only
magic,751eecc478eac39cf59556d8922a4fde97be9fddabff67ebd1d6c17c2c17f0c3,523530,Squirrel Token,200,magic_catalogue_name,1.0.0,candidate_only
magic,7b82c75cfe36fcd20876502cba47dceeffeac4b3445775784fdf3ec740c0b6a8,867606,Toy Token,2J-b,magic_catalogue_name,1.0.0,candidate_only
magic,7b8483e35045d1d53567955d2551fa405f2fbb85e81454b955a840163fcbf83d,729294,Knight Token,3,magic_catalogue_name,1.0.0,candidate_only
magic,7be1e04b090a78d89b4504b7c49cfc391dc530e015923895d4b6bd59a76fb8e5,301699,Dragon Token,4,magic_catalogue_name,1.0.0,candidate_only
magic,7de9564b3db39206e282dfef5f1467deac6a04ad722a04b410b729a8c92413a4,703096,Phyrexian Goblin Token,4,magic_catalogue_name,1.0.0,candidate_only
magic,837c587858ca7181b300c8069386e129a3ce93685f18c26cee589ca95ddbad3e,269273,Wurm Token,Green 6/6,magic_catalogue_name,1.0.0,candidate_only
magic,89ae099c4b94080641e73fb1639e664053e2f561d56ab943806c8e1c483c8109,576077,Spider Token (G 1/2) / Wolf Token,G 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,8cc1787961d93f71aba7bd1e0df60960dc65b75a51576a34f505004b7b283196,250426,Squirrel Token,Green 1/1,magic_catalogue_name,1.0.0,candidate_only
magic,8cfe6d188403e884e1c3955aab35c8a9fe176b44aea60bb538ad835b8cdaae82,18149,Elephant Token,3,magic_catalogue_name,1.0.0,candidate_only
magic,8d2146632bc34c28b43234b8fa984dd36feacc3f9dacf0af5614ecbac3fa1445,687449,Wasp Token,Artifact 1/1,magic_catalogue_name,1.0.0,candidate_only
magic,912e5eee968d2aaf49a1658d22db57ce93d94181dcc3a67fac2ef11863459f91,703093,Samurai Token,2,magic_catalogue_name,1.0.0,candidate_only
magic,943a792f29b4d52acef38f38262d6b017645a3f72bf21552c357f7606b7ae715,858823,Zombie Token,1,magic_catalogue_name,1.0.0,candidate_only
magic,94a80f08deace9dcbd4f807538dcc74189910a90435845b352a55828e5f2b063,656845,Zombie Token,Black 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,95f386918182622549a28a9dd6f2ffc67a2dd88973b43dccfa0d92c8ca0ce379,250420,Squirrel Token,Green 1/1,magic_catalogue_name,1.0.0,candidate_only
magic,974cf2a744152997c25cb765c765809c4e31e51738a7caec721a0c7b1d2bb30a,250428,Zombie Token,Black 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,9af2ee0ec74fe94f1eb7480cbed5c801f3e5dd3f5eec5086d441b4d01bd553a6,679566,Beast Token,5,magic_catalogue_name,1.0.0,candidate_only
magic,9c0124f583b42c8da62b8f90701c60cefcf88a20e93c291520470ba2bbf66a3c,250427,Wurm Token,Green 6/6,magic_catalogue_name,1.0.0,candidate_only
magic,9cf2ba7931c078534c6fce944d439e5923bc744b3f505f7e9d6497e6914e0602,269214,Dragon Token,Red 4/4,magic_catalogue_name,1.0.0,candidate_only
magic,9d0023c0479c01afdf1477a19d0dff66b0c8ac6097bb7420c6941ae59733586a,866326,Goblin Shaman Token,Red 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,9f5b79855329669fda68186c92f2e30d91b71c6d48542e37890bb59f955f4c95,656847,Faerie Token,Blue 1/1,magic_catalogue_name,1.0.0,candidate_only
magic,9f8f014922bcbe6a0ef4384b40147bff8db17e6587dfa03fe67729bcc563263e,18166,Goblin Token,5,magic_catalogue_name,1.0.0,candidate_only
magic,a44b45ebe24985e68e660ee3f301d40c5e59b0721da2717a9ca43ad2897bc39c,667854,Phyrexian Golem Token (C 3/3) // Spider Token,G 1/2,magic_catalogue_name,1.0.0,candidate_only
magic,a9d71bcfe786b4bfc1e142148d40c476f598b9043d56d12fb9be7578facc234a,703091,Cat Token,1,magic_catalogue_name,1.0.0,candidate_only
magic,a9e1926d272788f352d5cf412c8bb31981e6720a8639046ba7b7d5c7175bb0c6,729290,Monk Token,1,magic_catalogue_name,1.0.0,candidate_only
magic,aab99b2df8f6c76c2ee473677facc7b8cc13c6f85cf824d3d37f011aafd6b038,282195,Dragon Token,Red 5/5,magic_catalogue_name,1.0.0,candidate_only
magic,adc9228f141b7b61deb18f827dfffed77f369834a4f6f664cefd8b992d4d6b76,250418,Elephant Token,Green 3/3,magic_catalogue_name,1.0.0,candidate_only
magic,add039fc2f8d2d068f32232a7dd020d7e22c42cc833b933b8dc8e08462621202,748156,Goblin Token,4,magic_catalogue_name,1.0.0,candidate_only
magic,afa6dd7ae3821957a4a1bdbe7fa3fed8d4425211db8addcd17af8208357361d2,269895,Spirit Token,White 1/1,magic_catalogue_name,1.0.0,candidate_only
magic,b0decf32b68b73d5c932dcc3e17d5b128a4cb3da9a056115f5bf07c754d41471,789630,Copy Token // Manifest Token,C 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,b2098861a15cfff343fca17f8c77680b51bde53e07bb49d8ed227a1ad2490ccb,250423,Dragon Token,Red 5/5,magic_catalogue_name,1.0.0,candidate_only
magic,b403c5dc4122020f99eb6152bbfebf12e99720de4364a8fd42f9130326fb5ef8,727931,Spirit Token,11,magic_catalogue_name,1.0.0,candidate_only
magic,b64fe143fee758872a26ae6334b09362e2f41a0dbf3d74c1c8a7a6a1773d0afe,748153,Human Token,1,magic_catalogue_name,1.0.0,candidate_only
magic,b8949e7dd4715ef1a7f4ff23b4256974a1fa16f147053490319ca2f91973ef46,282201,Zombie Token,Black 2/2,magic_catalogue_name,1.0.0,candidate_only
magic,b8b9512aa3166eb04c6770d9b5f3f250ce158020205487dc36cdcd4e54cb2430,679564,Zombie Token,3,magic_catalogue_name,1.0.0,candidate_only
magic,ba78154d6a4d1d46a734abda822ed6c6d053b1b9aa034d063716e2d21ebe3e73,748154,Bird Token,2,magic_catalogue_name,1.0.0,candidate_only
