source_row_key,status,match_method,cardmarket_product_id,cardmarket_name,finish,provider_card_id,candidate_count,reason_code,evidence,cardmarket_url
0005f8207d5b3553e1d822a41507908f8f1ed72868e657889ca65f3c1dcd32b7,exact,direct_marketplace_id,807392,Chandra's Ignition,foil,d6c144f5-37ec-41d7-8acd-6e7b94f12701,1,,cardmarket_id=807392,https://www.cardmarket.com/en/Magic/Products?idProduct=807392&isFoil=Y
0018fcb3260efc8fe8787b33bf88c30849bdfdbc89bd8f3e033243761143914e,exact,direct_marketplace_id,14823,Necro-Impotence,foil,ead51a23-db13-4424-9191-dc992c510921,1,,cardmarket_id=14823,https://www.cardmarket.com/en/Magic/Products?idProduct=14823&isFoil=Y
0019cf9cb59fcb46377f7236575eacdaded6cd40eb91dab8c6ada8a48eecbea5,exact,direct_marketplace_id,1878,Biorhythm,nonfoil,2a02d6d5-27be-4301-a467-5b49491d0d4f,1,,cardmarket_id=1878,https://www.cardmarket.com/en/Magic/Products?idProduct=1878
001b44c239fef7e9648034f9f62e301bce47bf0b1294b02db4dade63afc3d46a,exact,direct_marketplace_id,710538,"Narset, Enlightened Exile",foil,8487e81a-bb02-4d5c-86bb-fe626fa91c27,1,,cardmarket_id=710538,https://www.cardmarket.com/en/Magic/Products?idProduct=710538&isFoil=Y
002905bced1afbd836dac25f986ef980656a3e78fbf9e3dc764c1d545429971b,provider_missing,none,737739,Storm of Saruman,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=737739
002e3ca61f755420c55b6a4dc4064edf9a83d5dc02ab6cec0fa9e93259786d42,exact,direct_marketplace_id,2497,Extract,foil,97f99a3d-d811-4666-aac8-5957068157dc,1,,cardmarket_id=2497,https://www.cardmarket.com/en/Magic/Products?idProduct=2497&isFoil=Y
0032b123ab83e75316eecefbadafb444e4abddd19143e15a800aade2a96f8c6b,exact,direct_marketplace_id,285058,"Ulamog, the Ceaseless Hunger",foil,8ecae6b7-423a-4c50-b435-abaaeeb390a3,1,,cardmarket_id=285058,https://www.cardmarket.com/en/Magic/Products?idProduct=285058&isFoil=Y
003d669b9573a3ae654be9bd5f7a3087ba2129a9a1cac4e37466555c23d7049a,exact,direct_marketplace_id,18965,Scapeshift,foil,84829605-50eb-455d-a236-ebfa11e883c5,1,,cardmarket_id=18965,https://www.cardmarket.com/en/Magic/Products?idProduct=18965&isFoil=Y
0043741490ef2b594212a5ae3cd24488821ad3c66bcfbbd2d69827804aa04e05,provider_missing,none,300057,Mirror Universe,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=300057
004c7d9b49d0b989759bca42f49b0f176f05bf8ce8e5cf90f4361f5764c51efe,exact,direct_marketplace_id,290140,Entomb,nonfoil,5dba0068-c63f-4699-b630-a56b26ad8239,1,,cardmarket_id=290140,https://www.cardmarket.com/en/Magic/Products?idProduct=290140
004cf3c397eae18e3419ed170d1c8fbb9240783565a154b5fbe3195ca73798b1,exact,direct_marketplace_id,823307,Avenger of Zendikar,foil,11dcbb30-c464-4a13-a034-fa4770554f6e,1,,cardmarket_id=823307,https://www.cardmarket.com/en/Magic/Products?idProduct=823307&isFoil=Y
004e44d17c3e7e86206e942a5f9d00c6a623a09d6998573536ba43c066b38961,exact,direct_marketplace_id,764811,Brainstealer Dragon,nonfoil,884d4eea-77c0-4b78-bb83-3f855cc77298,1,,cardmarket_id=764811,https://www.cardmarket.com/en/Magic/Products?idProduct=764811
0050244b67f285e3886851732592ec08477cec5446ed064a9dcc6f4b34139d24,exact,direct_marketplace_id,494899,Bloodstained Mire,foil,ed7bcbf1-9045-4810-93fa-9918c45856ca,1,,cardmarket_id=494899,https://www.cardmarket.com/en/Magic/Products?idProduct=494899&isFoil=Y
0054113e192f9c85f79861bd00c7f97086105c265e129354633bf42552cfdf03,exact,direct_marketplace_id,704187,"Jin-Gitaxias, Core Augur",foil,00fbe0b5-bf75-41ca-b0ba-1bb2a99defd6,1,,cardmarket_id=704187,https://www.cardmarket.com/en/Magic/Products?idProduct=704187&isFoil=Y
00571b33cd1a2ac89797d7a84b6a6127f136122375a9da50905b790be69713cd,exact,direct_marketplace_id,664395,Grand Arbiter Augustin IV,nonfoil,0143eb00-b054-4741-8423-66eed0362a30,1,,cardmarket_id=664395,https://www.cardmarket.com/en/Magic/Products?idProduct=664395
005bfd6b019cb03b6c3665e339399216b5009ee2657338759b64de552e7d5e94,exact,direct_marketplace_id,2522,Traumatize,foil,4cad8762-ff91-4971-84be-f643c7795679,1,,cardmarket_id=2522,https://www.cardmarket.com/en/Magic/Products?idProduct=2522&isFoil=Y
005d0bf0612a59c97f55bc2ce740ae55c74e1a2aa103b47a90d4f6608315d5eb,exact,direct_marketplace_id,824231,"Yuna, Grand Summoner",nonfoil,e562a30c-038e-44bb-ae07-0c3d0e8a1393,1,,cardmarket_id=824231,https://www.cardmarket.com/en/Magic/Products?idProduct=824231
0064dc1cff6044b98dbc0c3ecca5abe286e5d836df3b4eb5084c442c8e57f725,exact,direct_marketplace_id,10818,"Rofellos, Llanowar Emissary",nonfoil,6aa5cc65-f8f1-4f6f-8b4e-2fedccbda684,1,,cardmarket_id=10818,https://www.cardmarket.com/en/Magic/Products?idProduct=10818
00654c638b305be17268fb9645c99a457ad4dc55a498e699e2bcde7fc4601c5e,exact,direct_marketplace_id,886908,"Krenko, Mob Boss",foil,45b2ec40-cb5f-476f-9c23-2c89eb8ff8c1,1,,cardmarket_id=886908,https://www.cardmarket.com/en/Magic/Products?idProduct=886908&isFoil=Y
0066a015d660248aafb1659ef77fcb4d628778934fbd9196405494cd5351c23b,exact,direct_marketplace_id,319007,Eladamri's Call,foil,42936b12-df0c-4332-a91f-2da2acc36dd7,1,,cardmarket_id=319007,https://www.cardmarket.com/en/Magic/Products?idProduct=319007&isFoil=Y
007947021258b8945da49112b7bdc2d13a249b87755e00898fcdbc3268fff096,exact,direct_marketplace_id,751213,"Delney, Streetwise Lookout",foil,b6297104-b73c-439c-ac0c-b7fac01d49dc,1,,cardmarket_id=751213,https://www.cardmarket.com/en/Magic/Products?idProduct=751213&isFoil=Y
007e840d7a2d0a7a1e9c3cb7dde9ea6453ea21bf93d9e456fc6f92dd5183335f,exact,direct_marketplace_id,5124,Howling Mine,nonfoil,37634ffe-788f-4262-88e8-5ab7c7ca74d6,1,,cardmarket_id=5124,https://www.cardmarket.com/en/Magic/Products?idProduct=5124
008ef729cdd7d5583bf7eb3f33d32916f730e8722ca94a42f6b515424a2fdc98,exact,direct_marketplace_id,763666,Vaultborn Tyrant,nonfoil,62b3f560-262b-4bc3-9aef-535fd7082c28,1,,cardmarket_id=763666,https://www.cardmarket.com/en/Magic/Products?idProduct=763666
0090941b0b7bc50addc752cfb4fa255d83b24f76fd213de39a9942a9d41fc836,exact,direct_marketplace_id,607173,Kodama of the West Tree,nonfoil,a33e17d9-fb24-45ef-aba6-292009834dc2,1,,cardmarket_id=607173,https://www.cardmarket.com/en/Magic/Products?idProduct=607173
00926142a71dbcfe469982186c3f5b765ba21b3068f5726f3d6762039a74696b,exact,direct_marketplace_id,840,Obliterate,foil,c85f9623-5900-473c-a3b1-f98473b9a545,1,,cardmarket_id=840,https://www.cardmarket.com/en/Magic/Products?idProduct=840&isFoil=Y
0096fbcbbfadb0510b0fe67cfca24fef3cb2184ae5be0ca34c8ccf8d962f5b6e,exact,direct_marketplace_id,6922,Yawgmoth Demon,nonfoil,04bbd231-0d5f-4cbf-92a7-10d2c5c4b82c,1,,cardmarket_id=6922,https://www.cardmarket.com/en/Magic/Products?idProduct=6922
009a6df2138d99639753d13b5ecc6af07c3dcc8082f2eed2e4c9c698a1c17f47,provider_missing,none,272774,Ball Lightning,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=272774
009a7a19e4ca0cbc7978afd10c134f4543c81b3b6259e064898119df4b218e63,exact,direct_marketplace_id,19064,Savor the Moment,foil,93a0d9ad-31bf-4561-a5b2-f44a12a2c2c2,1,,cardmarket_id=19064,https://www.cardmarket.com/en/Magic/Products?idProduct=19064&isFoil=Y
009bf641b69b21c1425f7a28b07eec8ff0b2796568c79d58fef95ba975e822c0,exact,direct_marketplace_id,748754,Overgrown Tomb,foil,15c1114f-5f7c-4ecf-8aac-e48853df008b,1,,cardmarket_id=748754,https://www.cardmarket.com/en/Magic/Products?idProduct=748754&isFoil=Y
009c679eadc193a0f3abe366465a3e95913f766932766f062697ed55f5ee9a4f,exact,direct_marketplace_id,15407,Wrath of God,nonfoil,adb92f38-c4e1-42ed-b726-d66716b3e92a,1,,cardmarket_id=15407,https://www.cardmarket.com/en/Magic/Products?idProduct=15407
00a6864f59baa8ec552b80cff81c47c3b70a8ff1975b11eb4355dd31e1ff8aa1,exact,direct_marketplace_id,557130,Weather the Storm,foil,9f7b9f50-2b6c-4ef5-8b72-0bf7e160909e,1,,cardmarket_id=557130,https://www.cardmarket.com/en/Magic/Products?idProduct=557130&isFoil=Y
00a78568e3d862fe96df4ff988e781ba9a325224caebcea6cad86897244a0271,exact,direct_marketplace_id,683941,Fastbond,nonfoil,368bcae1-1750-4a1a-9d9e-14eb3ed8e50b,1,,cardmarket_id=683941,https://www.cardmarket.com/en/Magic/Products?idProduct=683941
00aa33c3fef5829bb9cefa597a926f8bcecc0f501336745bb109a254a4d4e1d0,exact,direct_marketplace_id,15577,Zombie Token,nonfoil,8e7b5995-ee8b-40d1-b157-8df96c02cc5b,1,,cardmarket_id=15577,https://www.cardmarket.com/en/Magic/Products?idProduct=15577
00ad248d6434d638e519a64390f2f4513e14489cf6184851d97f52add0556fb3,exact,direct_marketplace_id,684025,Time Vault,nonfoil,5cda4469-581d-474a-a2c3-32a7acd8f3a8,1,,cardmarket_id=684025,https://www.cardmarket.com/en/Magic/Products?idProduct=684025
00b12719aa2aa07e93aabe981ede5a93e60346132ffe3e7f6cd2a22b751af0fb,exact,direct_marketplace_id,250554,Army of the Damned,foil,260a4544-a1eb-4d07-943f-0401ae288e13,1,,cardmarket_id=250554,https://www.cardmarket.com/en/Magic/Products?idProduct=250554&isFoil=Y
00b47a31ec131d7729b17e5627c88511a5b064719f37550a4e92b25ddf5d4358,exact,direct_marketplace_id,772577,Fury,foil,469d96bc-331b-42a8-9938-93ecece2fb5f,1,,cardmarket_id=772577,https://www.cardmarket.com/en/Magic/Products?idProduct=772577&isFoil=Y
00b9b599ccdf7d1ec2fd1c2b625f27e2da1706ec622ada47c563b5ba75e58e7b,exact,direct_marketplace_id,8971,Humility,nonfoil,a2fb7128-806b-4148-80fe-eb967f248021,1,,cardmarket_id=8971,https://www.cardmarket.com/en/Magic/Products?idProduct=8971
00b9bf82da190b629c59d5b907e66df19a9667a95156a1e25920d9ee8e115827,exact,direct_marketplace_id,788218,"Niko, Light of Hope",foil,a54c9d18-76d7-4c24-ab19-7ad57d9a33a4,1,,cardmarket_id=788218,https://www.cardmarket.com/en/Magic/Products?idProduct=788218&isFoil=Y
00bbfe03f735f00eddb6b951eba8d2f0e6df9e34ac610c4ad6e13732f2517fb6,exact,direct_marketplace_id,12909,Shuko,foil,a47456b8-cef8-4085-90b1-92788e16fd27,1,,cardmarket_id=12909,https://www.cardmarket.com/en/Magic/Products?idProduct=12909&isFoil=Y
00c2e1c683a8602f11b4c80b3a71b01ad7adcfb639a23142590a977f3e10cc5a,exact,direct_marketplace_id,3253,Llanowar Wastes,foil,610b7cd5-5532-45a9-acfe-24a818034d1c,1,,cardmarket_id=3253,https://www.cardmarket.com/en/Magic/Products?idProduct=3253&isFoil=Y
00c56eb4012e135e4e23bc90124176ae8bb218bac73beb71e747b0979bb26177,exact,direct_marketplace_id,730682,Virtue of Persistence // Locthwain Scorn,foil,2f0d8bfa-fe9c-4b26-baa3-b5829495b375,1,,cardmarket_id=730682,https://www.cardmarket.com/en/Magic/Products?idProduct=730682&isFoil=Y
00cbc0c77bc7ce0ad26260c68bb566b7da6eeeb86e8665b430b5e456d211958c,exact,direct_marketplace_id,721750,The Ur-Dragon,nonfoil,6270c798-a3ba-4826-b0a9-82f7e12890f6,1,,cardmarket_id=721750,https://www.cardmarket.com/en/Magic/Products?idProduct=721750
00d1224c7e4f79cea4a9106211e4595967e1629317c62fcbb929ec364e9f149c,exact,direct_marketplace_id,13956,Reiterate,foil,4bc2151b-acec-4237-8f6f-ed97055f3bb9,1,,cardmarket_id=13956,https://www.cardmarket.com/en/Magic/Products?idProduct=13956&isFoil=Y
00d3054b165f6ae3674190e7b129366ca846f588303b894f63ba4ffc368baf43,exact,direct_marketplace_id,297686,Rhonas the Indomitable,foil,9a126ccf-57e4-4c2c-a7f9-79a703891b7c,1,,cardmarket_id=297686,https://www.cardmarket.com/en/Magic/Products?idProduct=297686&isFoil=Y
00d5ee99d3521a9b888186435dde4b26ff65ea8f02d2c307b3ecdd470ed16e55,exact,direct_marketplace_id,5104,Copper Tablet,nonfoil,93842064-a0a8-4e4d-9c8a-e8a86448d225,1,,cardmarket_id=5104,https://www.cardmarket.com/en/Magic/Products?idProduct=5104
00d63e7cac2a2cbad8e7fa533d37d96768ae58b89b26c746583456fc01a10c9a,exact,direct_marketplace_id,257402,"Urborg, Tomb of Yawgmoth",foil,5295d06d-97c5-4e10-8723-a62dfd9f0425,1,,cardmarket_id=257402,https://www.cardmarket.com/en/Magic/Products?idProduct=257402&isFoil=Y
00d74adcd8a4c8bd03e87d8c59f4382759272be5be9013309946996c98f51140,exact,direct_marketplace_id,4882,Timber Wolves,nonfoil,aa598db8-c0c7-4a9a-bd89-6d3da0d3dfba,1,,cardmarket_id=4882,https://www.cardmarket.com/en/Magic/Products?idProduct=4882
00daecc44912f3619264f14c571ecbe00bd18b0c49658f53adda357aa0afbc70,exact,direct_marketplace_id,529092,Kindred Discovery,nonfoil,3a1986eb-24fb-417c-b392-c590cab476d3,1,,cardmarket_id=529092,https://www.cardmarket.com/en/Magic/Products?idProduct=529092
00e202b4fcf97024a6e4131eaa4a4e244aea634e4f478ec82be7db82667719b5,exact,direct_marketplace_id,750358,Steam Vents,foil,f9c49e51-4589-4213-9cd9-ac4ac14c8f44,1,,cardmarket_id=750358,https://www.cardmarket.com/en/Magic/Products?idProduct=750358&isFoil=Y
00e9c901be5f1f23ef6a42221b6a5ab916e24bb83758aa8b8bd86b2242e6783f,exact,direct_marketplace_id,851587,Sneak Attack,foil,d3cc06d1-f8c7-49f3-a8e4-2f241acf1829,1,,cardmarket_id=851587,https://www.cardmarket.com/en/Magic/Products?idProduct=851587&isFoil=Y
00ef7a8fe57cf5f444540a3e378e65f64504bb483857a29e2d148fec109612c2,exact,direct_marketplace_id,782664,Reflecting Pool,foil,b423480c-2fe5-4b15-a8cb-6c6581bad8cf,1,,cardmarket_id=782664,https://www.cardmarket.com/en/Magic/Products?idProduct=782664&isFoil=Y
00fb203b0f006689c028b1d03b49fe2b9ee991606a6aa5cf32d085ef67bb3ab9,exact,direct_marketplace_id,825316,Seven Dwarves,foil,3b39b884-b72c-4bf7-aee8-481c578a0b6d,1,,cardmarket_id=825316,https://www.cardmarket.com/en/Magic/Products?idProduct=825316&isFoil=Y
0101f79294f341806637ff64d4f4306e121bd9e58b0c150b8da253ae31a77182,exact,direct_marketplace_id,294262,Sakashima's Student,nonfoil,91b0a6cb-1c2e-4122-8874-a48e69e1c464,1,,cardmarket_id=294262,https://www.cardmarket.com/en/Magic/Products?idProduct=294262
01028285145302a1aef1a719232551de53a1a9c9934390cf5ac57490bd4e02db,provider_missing,none,737714,Lórien Revealed,foil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=737714&isFoil=Y
010c0ee3d9c9610c82f2d5c8d8e46552eda923d12250c2946148fc27ce1dae6e,exact,direct_marketplace_id,718015,"Boseiju, Who Shelters All",foil,841802b9-adc5-455e-8a8c-2d34c2766d54,1,,cardmarket_id=718015,https://www.cardmarket.com/en/Magic/Products?idProduct=718015&isFoil=Y
010f696d8956187d7caf9888e122ba0e209a1392f3e006885cf9f1681bc8fa08,exact,direct_marketplace_id,12728,"Oboro, Palace in the Clouds",foil,ffc2d68e-6543-43ec-b67a-afff1325a32f,1,,cardmarket_id=12728,https://www.cardmarket.com/en/Magic/Products?idProduct=12728&isFoil=Y
011664222080bd8112b261fb586e80f5624f2182a35f7e998f437fbd97fee66e,exact,direct_marketplace_id,513670,Akroma's Will,nonfoil,c281997b-1566-4469-a14c-6645f81ab023,1,,cardmarket_id=513670,https://www.cardmarket.com/en/Magic/Products?idProduct=513670
011b71089fdd3b8ff91bc195f46f6a27e543d22447acc2bb87baf75232956f62,exact,direct_marketplace_id,855764,Badgermole Cub,foil,be16c053-99e1-4921-8530-5135c989149d,1,,cardmarket_id=855764,https://www.cardmarket.com/en/Magic/Products?idProduct=855764&isFoil=Y
011e25151eb1780a09ae7444156a2eda389f4943250be35d72eeee8ef0b8889e,exact,direct_marketplace_id,284469,Void Winnower,nonfoil,8cbedb0a-34ca-4d42-bb43-cbea0f3c6d02,1,,cardmarket_id=284469,https://www.cardmarket.com/en/Magic/Products?idProduct=284469
012153ab8dcf4d517829aa4e0856174d457c6bd5fb89ff0b23a447392caf9d29,exact,direct_marketplace_id,781306,Skullclamp,nonfoil,0ecc351e-2711-48f1-8301-183d70b046d1,1,,cardmarket_id=781306,https://www.cardmarket.com/en/Magic/Products?idProduct=781306
01273d98177da043c17f6257c51a8afed5b403a4799e2c97e2886804afe72b83,provider_missing,none,21303,Autumn Willow,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=21303
012989ecf3dcd5330a23e29aa0eb54edaee589593c3481d923af0ad5fc032ff5,provider_missing,none,674317,Talisman of Dominance,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=674317
012e66978b330f5cb8e761e3da240d53134cef3bb23389a2fdb317169e76c2c7,provider_missing,none,839898,Ethersworn Canonist,foil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=839898&isFoil=Y
01383bcbcaf44cdbd1e2d049fb097895eb1952ffaa812443a509809befb470dc,exact,direct_marketplace_id,295818,Marsh Flats,nonfoil,659039ed-c269-4c2d-bce6-91d143f0618e,1,,cardmarket_id=295818,https://www.cardmarket.com/en/Magic/Products?idProduct=295818
013b96c543d4ab730a4e9a0c3a63ef6f4c7162e61449a194680928781e35f2bb,exact,direct_marketplace_id,728494,Sigarda's Aid,foil,1d1ff426-31d8-4336-a952-3074e9f40f3f,1,,cardmarket_id=728494,https://www.cardmarket.com/en/Magic/Products?idProduct=728494&isFoil=Y
013ee0024dfe56c97231c493e082d0d4fa5126b7b9ca719a74134c3e0cef3a1f,exact,direct_marketplace_id,22147,"Omnath, Locus of Mana",foil,694579c6-f739-45df-8adf-b0c540a904a1,1,,cardmarket_id=22147,https://www.cardmarket.com/en/Magic/Products?idProduct=22147&isFoil=Y
014d901734428cffc7bda05974deb91d3bb4f85190e6af8f6ea188e4d6534cac,exact,direct_marketplace_id,6790,Oubliette,nonfoil,58d74d1d-3f68-4cab-903e-e146a33258f3,1,,cardmarket_id=6790,https://www.cardmarket.com/en/Magic/Products?idProduct=6790
014ee8450160abe894a662fe6ceee9ac6d1de693a6f25a913937f6e7c2e38ef1,exact,direct_marketplace_id,18004,Thousand-Year Elixir,foil,18743fd4-2a15-40a2-ac90-e3f0fef07e37,1,,cardmarket_id=18004,https://www.cardmarket.com/en/Magic/Products?idProduct=18004&isFoil=Y
0150b62d394d4673d6c159a86a1ff475d2dc0bfd80519bed9a0582526458eda9,exact,direct_marketplace_id,704186,"Jin-Gitaxias, Core Augur",foil,1d9b8b31-adac-4ace-bd0b-62191716cd10,1,,cardmarket_id=704186,https://www.cardmarket.com/en/Magic/Products?idProduct=704186&isFoil=Y
015f90799596888aadb7155823547fc2599001ddf4212e1316729a76f08bc587,exact,direct_marketplace_id,790952,Relic of Progenitus,foil,26b46701-9fe0-4d6e-8aaf-e0a677f9851f,1,,cardmarket_id=790952,https://www.cardmarket.com/en/Magic/Products?idProduct=790952&isFoil=Y
0160fa867db9d749f27219906e43c45bc15702c7ef6043995c847c09511d143f,exact,direct_marketplace_id,482724,Urza's Mine,nonfoil,546e0452-5304-41fa-9e3a-a3fa5a571315,1,,cardmarket_id=482724,https://www.cardmarket.com/en/Magic/Products?idProduct=482724
0162bb40d2c02fc26927951277d9c69d04e1e3234e7cadacef060930ef268b47,exact,direct_marketplace_id,835423,Sunken Citadel,foil,50560bc8-b8e0-4fd9-a3be-05ad0ac0b661,1,,cardmarket_id=835423,https://www.cardmarket.com/en/Magic/Products?idProduct=835423&isFoil=Y
0164d24f3cf9349144a5d4ed6bef693c88a9f6708a33873eac699daaf22ec6e5,exact,direct_marketplace_id,11864,Kor Haven,foil,3d5529ca-5c20-4dfd-8595-96d6dfa6debe,1,,cardmarket_id=11864,https://www.cardmarket.com/en/Magic/Products?idProduct=11864&isFoil=Y
01737448e3ce6a511b177b7588964cfb36973006d298905ecf56f184a967fce3,exact,direct_marketplace_id,379782,Resplendent Angel,nonfoil,9dc18282-0c5c-46bb-9964-3dd55e238059,1,,cardmarket_id=379782,https://www.cardmarket.com/en/Magic/Products?idProduct=379782
0174933aee57ffb50d62982fcf9da10c55d46bf00535f9e7246d38f2c4dbba23,exact,direct_marketplace_id,704160,"Sheoldred, Whispering One",foil,dc2234cd-0a1c-4dca-b94b-0dd927bb32e2,1,,cardmarket_id=704160,https://www.cardmarket.com/en/Magic/Products?idProduct=704160&isFoil=Y
017531f5626be8210ba654b778fb7801e3b53e10fb9c9238d047be4880c8e5f7,exact,direct_marketplace_id,19831,Ad Nauseam,foil,0a4ce4a1-65e3-4b40-be35-8fc55a968ec8,1,,cardmarket_id=19831,https://www.cardmarket.com/en/Magic/Products?idProduct=19831&isFoil=Y
017690aa994786f3c94acc9fd5d51fd7f9eda8187ebcb3e2833d4089eb29b6da,exact,direct_marketplace_id,18255,Plains,nonfoil,712bc34a-3888-4e33-ab83-8fcdd27fe4a6,1,,cardmarket_id=18255,https://www.cardmarket.com/en/Magic/Products?idProduct=18255
0179b50787190c2e4b33412db8b8cbfc8be5f3829778dace49ce723391b547e3,exact,direct_marketplace_id,790949,Meekstone,foil,0de14efd-ce55-4cb8-87d1-f3d1b127247e,1,,cardmarket_id=790949,https://www.cardmarket.com/en/Magic/Products?idProduct=790949&isFoil=Y
017b4922fde6ef6a9554abf29658cea639b17273a61893e7db1e82bb155e5ac3,exact,direct_marketplace_id,11477,Soothsaying,foil,def384ff-1b6f-4c4f-8151-3c72c29b63ce,1,,cardmarket_id=11477,https://www.cardmarket.com/en/Magic/Products?idProduct=11477&isFoil=Y
017c9128c65fd3ebf87665ebca8d5ab637365e4c08e9ee67ce68597701eae401,exact,direct_marketplace_id,786550,Screaming Nemesis,foil,ce35e6fb-ff54-44c4-a216-7ddd37f46882,1,,cardmarket_id=786550,https://www.cardmarket.com/en/Magic/Products?idProduct=786550&isFoil=Y
0185166a7ceca4b2318a1bd04ca533570725975563e533403df2c578a0bee826,exact,direct_marketplace_id,836443,Green Sun's Zenith,nonfoil,b090cb9e-fcdd-4fc2-8e5d-b63511f83a13,1,,cardmarket_id=836443,https://www.cardmarket.com/en/Magic/Products?idProduct=836443
018f888b650303ff2436ecf43ec8e65de59ce8e71594869128918dcfc466643e,exact,direct_marketplace_id,3394,Forsaken City,nonfoil,676703fe-bd80-413c-8704-1da5d3248b7e,1,,cardmarket_id=3394,https://www.cardmarket.com/en/Magic/Products?idProduct=3394
01978672189a4a8f0c4112e4dc60f9d6eab81af53914f4ea2f2e48ad8a108937,exact,direct_marketplace_id,730742,"Talion, the Kindly Lord",foil,b7936d89-128e-491b-881d-315bb44af459,1,,cardmarket_id=730742,https://www.cardmarket.com/en/Magic/Products?idProduct=730742&isFoil=Y
01a015bd7741f5f45cf8343c74ac4629191aa2c79dc90cd42d76e597f731c651,exact,direct_marketplace_id,16689,Ley Druid,nonfoil,ccaf995c-4554-4711-b3bc-eaa009c53c45,1,,cardmarket_id=16689,https://www.cardmarket.com/en/Magic/Products?idProduct=16689
01aa43b315be6cf0a3904efec42fa477ea4174d649debf27c4fa24a32761f413,exact,direct_marketplace_id,704371,Sheoldred // The True Scriptures,foil,bf2249e6-af74-4b88-8eb7-144ce8fa7f6b,1,,cardmarket_id=704371,https://www.cardmarket.com/en/Magic/Products?idProduct=704371&isFoil=Y
01aa767633d6d95ad5e0385abe22a990c155dc3afa9a9025c64755468460dc21,exact,direct_marketplace_id,737500,Dawn of a New Age,nonfoil,d1d81f83-29a7-46b3-95e6-4053a6fa4c7f,1,,cardmarket_id=737500,https://www.cardmarket.com/en/Magic/Products?idProduct=737500
01af7995cd8b704ffb6c94a998104b72739a482dc0c2a92e0358611e218ac18e,exact,direct_marketplace_id,3002,Elvish Champion,foil,61d00f31-d8fd-4272-87ba-6bcb65c609c6,1,,cardmarket_id=3002,https://www.cardmarket.com/en/Magic/Products?idProduct=3002&isFoil=Y
01b53d24c2c81210b8363a9f8ac26e8d8212b72a574b61c19558e23b1eba774d,provider_missing,none,272809,Black Vise,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=272809
01b55921d1118d47cd3be2db56e25c7b708c2a376ad34f2cd417ffb58cab838d,exact,direct_marketplace_id,755922,Radstorm,foil,7d0ba541-930a-404f-bd38-f1aa8bd52ed5,1,,cardmarket_id=755922,https://www.cardmarket.com/en/Magic/Products?idProduct=755922&isFoil=Y
01b6b51bd9012ef49a89b60850221ecd8a21598af0a7a5ddfca10d187ab1fc3c,provider_missing,none,272907,Bog Wraith,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=272907
01c105c03cf42b049082bcd2579053fb6a84f930fd9397ce4d9f4f05d448bb36,exact,direct_marketplace_id,845868,Spectacular Spider-Man,foil,59bdb4a0-0f2d-4018-ad74-3970a5cd71ab,1,,cardmarket_id=845868,https://www.cardmarket.com/en/Magic/Products?idProduct=845868&isFoil=Y
01c38a72bb89fdbb94f2094653dbf0b0729d0c1deb50f327f7be9e7c0d6da840,exact,direct_marketplace_id,12059,"Isamaru, Hound of Konda",foil,2e7f9919-0713-4ef9-96eb-3e0c444e47f4,1,,cardmarket_id=12059,https://www.cardmarket.com/en/Magic/Products?idProduct=12059&isFoil=Y
01cd61b027a1f4b0929dd95f4cb9d8a8aec12bd43a488a5440574af00dced747,exact,direct_marketplace_id,567155,Monastery Swiftspear,foil,d4ef14b6-e604-40c3-bf7e-587a192a68bc,1,,cardmarket_id=567155,https://www.cardmarket.com/en/Magic/Products?idProduct=567155&isFoil=Y
01d1e010b03debe318e20c1434e9faa956eae24458f7b962a71f44452ec241c6,exact,direct_marketplace_id,557109,Chaos Warp,nonfoil,8cbb63b8-9c7f-411a-a1bf-6c9cccdc6307,1,,cardmarket_id=557109,https://www.cardmarket.com/en/Magic/Products?idProduct=557109
01d36e254f5f1b6f26eb47e32d5fa004a0c12a93ce75dd95e13fc701dcbcb437,exact,direct_marketplace_id,586726,Watery Grave,nonfoil,81706879-ec5d-4b17-b4bc-5f7cb37557a5,1,,cardmarket_id=586726,https://www.cardmarket.com/en/Magic/Products?idProduct=586726
01d92f3bb68dfff58fc477c51063f6b8a9c857ec398e5f39733efc9d50b2a601,exact,direct_marketplace_id,11358,"Zuo Ci, the Mocking Sage",nonfoil,e3425241-efdc-4261-a2bb-58fbf4a9fe8c,1,,cardmarket_id=11358,https://www.cardmarket.com/en/Magic/Products?idProduct=11358
